method,curve_key,accuracy,correct,n,avg_flops_tflops,pct_lrm_flops,distance_to_ba80_tflops,distance_to_ba80_pct_lrm,regen_ratio,threshold,checkpoint,checkpoint_file,checkpoint_dir,checkpoint_kind,lambda,seed,epoch
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,369.387273,82.844434637933,12.682782599999996,2.8444346379330057,0.6945936870382807,0.4932,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,369.529233,82.87627275689601,12.82474259999998,2.8762727568960145,0.7078576225654802,0.46835,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,369.634233,82.89982166145448,12.929742599999997,2.8998216614544816,0.7466420416386836,0.40575,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,369.634233,82.89982166145448,12.929742599999997,2.8998216614544816,0.7466420416386836,0.40575,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,369.741473,82.92387294264351,13.036982599999988,2.923872942643513,0.708865010073875,0.468,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,369.861313,82.95075009237955,13.156822599999998,2.9507500923795504,0.697112155809268,0.49285,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,343.472853,77.0324707972894,13.231637400000011,2.967529202710594,0.6527871054398925,0.4159,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,343.472853,77.0324707972894,13.231637400000011,2.967529202710594,0.6527871054398925,0.4159,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,343.439953,77.02509214052776,13.264537399999995,2.974907859472239,0.6522834116856951,0.47745,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.068933,82.99731412632646,13.364442600000018,2.997314126326458,0.7496642041638684,0.4054,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.068933,82.99731412632646,13.364442600000018,2.997314126326458,0.7496642041638684,0.4054,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,370.212013,83.02940343360477,13.507522600000016,3.02940343360477,0.710711887172599,0.46765,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,343.166953,76.9638649886758,13.53753740000002,3.0361350113242054,0.6081262592343855,0.70855,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1,best,5e-06,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.263393,83.04092669756871,13.55890260000001,3.0409266975687075,0.7369039623908663,0.7012,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,343.063213,76.94059867097205,13.641277399999979,3.059401329027949,0.6259234385493619,0.50265,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.490333,83.09182372995437,13.785842600000024,3.0918237299543705,0.7003022162525184,0.7505,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.490333,83.09182372995437,13.785842600000024,3.0918237299543705,0.7003022162525184,0.7505,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.917893,76.90800698706315,13.786597400000005,3.091993012936854,0.6497649429147079,0.41625,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.917893,76.90800698706315,13.786597400000005,3.091993012936854,0.6497649429147079,0.41625,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.497613,83.09345645400376,13.793122600000004,3.093456454003757,0.7006380120886501,0.704,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1,best,5e-06,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.578253,83.11154201270466,13.87376260000002,3.1115420127046605,0.7525184687709873,0.40505,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,370.578253,83.11154201270466,13.87376260000002,3.1115420127046605,0.7525184687709873,0.40505,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.524493,76.8197770913175,14.17999739999999,3.180222908682495,0.6495970449966421,0.4778,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,370.919853,83.18815444886813,14.215362599999992,3.188154448868133,0.7003022162525184,0.4925,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.438813,76.8005611851978,14.265677400000015,3.199438814802207,0.646910678307589,0.4166,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.438813,76.8005611851978,14.265677400000015,3.199438814802207,0.646910678307589,0.4166,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.312813,76.77230249972766,14.391677399999992,3.227697500272342,0.6235728676964406,0.503,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,371.229953,83.2577022136641,14.525462600000026,3.2577022136641034,0.7132303559435863,0.4673,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.154893,76.73688494727176,14.549597399999982,3.2631150527282387,0.6479180658159839,0.47815,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,371.332573,83.28071734305256,14.628082600000027,3.280717343052558,0.7026527871054399,0.49215,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,342.043313,76.71186031136098,14.661177399999985,3.2881396886390206,0.6239086635325722,0.70505,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.938453,76.68834280534192,14.766037400000016,3.311657194658082,0.6440564137004701,0.41695,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.938453,76.68834280534192,14.766037400000016,3.311657194658082,0.6440564137004701,0.41695,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.889873,76.67744751216622,14.814617399999975,3.322552487833775,0.6462390866353257,0.4785,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.700873,76.63505948396102,15.003617399999996,3.3649405160389847,0.6447280053727333,0.47885,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,371.823693,83.39086341930727,15.119202599999994,3.3908634193072658,0.7066823371390195,0.70365,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1,best,5e-06,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,371.867373,83.40065976360358,15.162882599999989,3.400659763603585,0.7552048354600402,0.4047,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,371.867373,83.40065976360358,15.162882599999989,3.400659763603585,0.7552048354600402,0.4047,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,371.885013,83.40461597956941,15.180522600000018,3.4046159795694138,0.7076897246474144,0.75015,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,371.885013,83.40461597956941,15.180522600000018,3.4046159795694138,0.7076897246474144,0.75015,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.496053,76.58912342080234,15.20843739999998,3.4108765791976623,0.6203828072531901,0.50335,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,341.462873,76.58168196696187,15.241617399999996,3.4183180330381333,0.6014103425117528,0.75505,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,341.462873,76.58168196696187,15.241617399999996,3.4183180330381333,0.6014103425117528,0.75505,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.376773,76.56237186522394,15.327717399999983,3.4376281347760624,0.6408663532572196,0.4173,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.376773,76.56237186522394,15.327717399999983,3.4376281347760624,0.6408663532572196,0.4173,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,372.162493,83.46684788468252,15.458002599999986,3.4668478846825224,0.7447951645399598,0.70085,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0010.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,10
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.205693,76.52400285006337,15.4987974,3.4759971499366316,0.6420416386836804,0.4792,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,372.244953,83.48534162439577,15.540462600000012,3.4853416243957724,0.7051712558764271,0.4918,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,341.036993,76.48616761007278,15.667497400000002,3.5138323899272166,0.6180322364002686,0.5037,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,340.816353,76.43668351196064,15.888137400000005,3.563316488039362,0.640530557421088,0.47955,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,340.650873,76.39957043837651,16.053617400000007,3.6004295616234856,0.599395567494963,0.7089,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam5e-6_rub0.3_seed1,best,5e-06,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,372.787173,83.6069481675356,16.0826826,3.606948167535606,0.7075218267293486,0.49145,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,340.569813,76.38139068405741,16.134677399999987,3.6186093159425923,0.6383478844862324,0.41765,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,340.569813,76.38139068405741,16.134677399999987,3.6186093159425923,0.6383478844862324,0.41765,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,340.532853,76.37310146965281,16.17163740000001,3.626898530347191,0.6160174613834788,0.50405,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/best.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,best,2e-05,1,
TRIM-RubricV2b,ppo_rubric_v2,61.5,123,200,340.456973,76.35608346129192,16.247517399999992,3.6439165387080834,0.6385157824042982,0.4799,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0030.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,30
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,372.971553,83.64830004394024,16.267062599999974,3.648300043940239,0.7115513767629281,0.75,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,epoch,0.0,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,372.971553,83.64830004394024,16.267062599999974,3.648300043940239,0.7115513767629281,0.75,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam0_rub0.3_seed1,final,0.0,1,
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,373.029093,83.66120484363827,16.32460259999999,3.6612048436382736,0.7587306917394224,0.40435,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/epoch_0040.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,epoch,2e-05,1,40
TRIM-RubricV2b,ppo_rubric_v2,62.0,124,200,373.029093,83.66120484363827,16.32460259999999,3.6612048436382736,0.7587306917394224,0.40435,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,checkpoints/trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1/final.pt,trim_rubric_v2b_omnimath13_to34_point_search_lam2e-5_rub0.3_seed1,final,2e-05,1,
